2022-10-11 00:00:00,2020-12-31 00:00:00,500901012,23.394,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901014,123.318,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901016,121.779,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901022,5.783,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901023,146.171,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901024,37856.71,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901025,35.252,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901026,42150.92,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901028,-4294.21,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901029,-3.999,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901030,-4791.67,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901031,-4.373,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901032,2411.08,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901033,2.2,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901034,15068.42,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901035,13.748,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901036,109608.3,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901037,65.65,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901038,3.872,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201024,27790.09,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201025,28.051,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201026,33835.28,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201027,34.153,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201028,-6045.18,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201029,-6.102,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201030,-5706.83,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201031,-5.703,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201032,-5200.93,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201033,-5.25,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201034,56712.46,
